"SITE_ID","Met_Var","Season","Slope","pvalue","Met_Var_Median","Npts","PearsonR","SpearmanR","RMSE","Slope_SE"
"DE-RuW","TA_F_mean","Spring",23.4556744307215,0.234097582481061,7.71886413043478,8,0.475155243642734,0.571428571428572,56.7836528483428,17.7325449069956
"DE-Tha","TA_F_mean","Spring",23.7894315994755,0.0291750549175732,8.72545108695653,24,0.445392174865504,0.439130434782609,55.8425474561246,10.1956751232694
"DK-Sor","TA_F_mean","Spring",60.1715617224104,0.000116483050491137,7.52927173913043,24,0.705827874697515,0.654782608695652,58.1674739136125,12.8750670682155
"ES-Abr","TA_F_mean","Spring",-62.2618420571263,0.263481481035285,16.3482608695652,5,-0.621099739704303,-0.7,98.5435264383355,45.3594009871652
"ES-Agu","TA_F_mean","Spring",16.7043929134065,0.787779072219882,15.4358586956522,11,0.0920563642129112,0.0818181818181818,68.1445608658457,60.2292694100112
"ES-LJu","TA_F_mean","Spring",-2.16361778797697,0.697766406642377,9.36438043478261,15,-0.109462395662167,0.0357142857142857,22.5838792518513,5.44911963912931
"ES-LM1","TA_F_mean","Spring",-47.3643639188849,0.0457821533552002,15.5033586956522,7,-0.763493365575724,-0.785714285714285,40.4567901603609,17.9171949300053
"ES-LM2","TA_F_mean","Spring",-23.9881225249859,0.33869686344254,15.7389130434783,7,-0.427511267745528,-0.607142857142857,53.1243636676452,22.6849034211985
"FI-Hyy","TA_F_mean","Spring",9.39961450437846,5.80094155776067e-06,3.76523913043478,23,0.795122166312502,0.648221343873518,16.8097207366796,1.56444761697147
"FI-Let","TA_F_mean","Spring",7.95170304477309,0.80769917606024,4.27705434782609,11,0.0832660419357566,0.190909090909091,72.5057017316454,31.7219737552639
"FI-Sod","TA_F_mean","Spring",2.72981029149155,0.331573630861436,-0.232315217391305,13,0.292832340322551,0.241758241758242,10.1224774809465,2.68750564483857
"FI-Var","TA_F_mean","Spring",15.8991576801164,0.0868452354997415,-1.56676086956522,5,0.823184717625787,0.9,15.1578380768574,6.33127861166973
"FR-Bil","TA_F_mean","Spring",-23.8163742494675,0.498387387014185,13.2994347826087,6,-0.348519477405858,-0.485714285714286,48.8312259387094,32.0256480198215
"FR-FBn","TA_F_mean","Spring",39.5375236605811,0.00617831700815168,12.5295923913043,12,0.737626682554748,0.608391608391608,28.7962971482235,11.4448714300497
"FR-Fon","TA_F_mean","Spring",94.5696559138525,0.000178721379439267,11.10375,15,0.820489552923504,0.775,64.718600450857,18.2745224525511
"FR-Hes","TA_F_mean","Spring",71.5247655180495,0.132310791229256,10.8659130434783,7,0.62637104142506,0.714285714285714,71.6593948169241,39.8079534265407
"FR-Pue","TA_F_mean","Spring",21.7043085385382,0.309742350708861,12.6408369565217,14,0.292760661334319,0.402197802197802,58.5426071827347,20.4637339403771
"IL-Yat","TA_F_mean","Spring",-3.53345968649704,0.782694443771592,17.553777173913,20,-0.0658457568750799,-0.0556390977443609,58.9621755236952,12.6209652169456
"IT-Col","TA_F_mean","Spring",6.01207435236104,0.652685028202555,5.5198152173913,10,0.163037624735113,0.296969696969697,46.2479835007383,12.8629730514245
"IT-Cpz","TA_F_mean","Spring",-19.579442183414,0.519936004350789,14.1433586956522,9,-0.248014633345827,-0.183333333333333,82.5448714433014,28.9060348780552
"IT-Lav","TA_F_mean","Spring",26.3920654982729,0.0433126911970656,6.57714673913044,18,0.480978832950521,0.374613003095975,50.8203611626369,12.0269189818375
"IT-Lsn","TA_F_mean","Spring",67.5606388835959,0.197713532134166,13.9527173913043,5,0.689524278271105,0.9,46.5532415017681,40.9712863263847
"IT-MBo","TA_F_mean","Spring",66.961238799082,0.00117394785113541,4.54305434782609,17,0.717884756576304,0.674019607843137,59.9004609130433,16.7661523368111
"IT-Noe","TA_F_mean","Spring",-74.1216932267232,0.111340045898586,14.505472826087,10,-0.534640734226877,-0.575757575757576,64.7334049655068,41.4224552343817
"IT-Ren","TA_F_mean","Spring",9.05077295992885,0.531100716092934,3.69816304347826,21,0.144819905882426,0.27012987012987,76.8385336759372,14.1865890041101
"IT-Ro1","TA_F_mean","Spring",-6.04116813152303,0.828782035949589,13.7198804347826,7,-0.101375824464243,0,69.4091735560103,26.5129675381909
"IT-Ro2","TA_F_mean","Spring",-2.47463447707931,0.906745227780081,13.7198804347826,9,-0.0458566104121347,0.0166666666666667,53.9986801036647,20.3752518359944
"IT-SR2","TA_F_mean","Spring",8.56823747138,0.746041916525462,14.0863206521739,8,0.137154651433072,0.119047619047619,27.7962641643228,25.2628053497695
"IT-SRo","TA_F_mean","Spring",50.9665575248822,0.495083971529674,14.0071032608695,14,0.199058461707231,0.178021978021978,106.472057447098,72.4326912776868
"IT-Tor","TA_F_mean","Spring",24.7653726386978,0.0854140393000372,1.85336413043478,12,0.516713353919004,0.566433566433566,45.0626409272728,12.9762538927973
"NL-Hor","TA_F_mean","Spring",-10.8366712026005,0.853087917314204,10.3140543478261,7,-0.0868657179487316,-0.0714285714285714,133.607047933618,55.5798985966599
"NL-Loo","TA_F_mean","Spring",30.043670847357,0.0127646586862588,9.92891304347826,21,0.533429260254454,0.457142857142857,52.3914627332722,10.9292405055492
"RU-Fy2","TA_F_mean","Spring",23.351162810871,0.552069115662572,5.97633695652174,5,0.359719972525147,0.5,54.3699409124931,34.9697919731889
"RU-Fyo","TA_F_mean","Spring",11.3629222278352,0.194434097148245,5.39286956521739,21,0.294863835955062,0.385714285714286,40.5695564162276,8.44773472785441
"SE-Deg","TA_F_mean","Spring",6.93827832312817,0.0088983604415542,1.14094021739131,20,0.568587065612053,0.536842105263158,11.5102745101022,2.3660253002774
"SE-Htm","TA_F_mean","Spring",71.5330698821328,0.226405002020029,7.08974456521739,6,0.581157488812808,0.771428571428571,36.4445762020661,50.0836499320357
"SE-Nor","TA_F_mean","Spring",-18.4746181022822,0.658615454103175,5.87503260869565,7,-0.205397188001963,-0.142857142857143,35.5461108413853,39.367343503599
"SE-Ros","TA_F_mean","Spring",18.5667588256144,0.0675584987641589,2.70378260869566,6,0.779519528903264,0.542857142857143,14.3980325675497,7.45960006329082
"SE-Svb","TA_F_mean","Spring",35.136333462505,0.11815210912677,2.22823369565217,6,0.704402992433565,0.428571428571429,20.8585465488271,17.7027775791097
"US-Bar","TA_F_mean","Spring",25.8817226553895,0.00161547112300454,6.15572826086956,13,0.781204991157487,0.587912087912088,26.2803993543636,6.23601978137221
"US-Blo","TA_F_mean","Spring",14.1100546449248,0.536305944640352,8.77095108695652,8,0.258601456848102,0.333333333333333,72.5510586832739,21.5175134210249
"US-Dk2","TA_F_mean","Spring",4.25064801136471,0.827739264594885,14.8403043478261,7,0.101999719453373,0,36.4883700974445,18.5395907029028
"US-Dk3","TA_F_mean","Spring",-31.4835472885762,0.623843745935488,15.0206793478261,6,-0.256388757711224,-0.2,107.300680053057,59.3457577600336
"US-Fmf","TA_F_mean","Spring",-10.1392386312677,0.385717917963149,7.95714130434783,5,-0.504800043878782,-0.3,17.4509828806954,10.0104829322172
"US-Fuf","TA_F_mean","Spring",4.29475713933696,0.87600897944254,7.30830434782609,5,0.0975371946923127,-0.1,43.5309287703855,25.300668816714
"US-GLE","TA_F_mean","Spring",16.1017675139877,0.0963589944600777,-2.1175,8,0.6266992578834,0.619047619047619,29.0161694644705,8.17375859556809
"US-Ha1","TA_F_mean","Spring",37.4948215732193,0.00292970603277997,7.01930434782609,21,0.616288764054905,0.468831168831169,55.1823210249811,10.9918799388553
"US-Ho1","TA_F_mean","Spring",100.017411000256,0.066979847242936,5.63567391304348,7,0.721911579767494,0.928571428571428,93.1135580537983,42.8749349296144
"US-IB2","TA_F_mean","Spring",11.9662380327876,0.43679447993687,9.51721739130435,7,0.353404848525166,0.285714285714286,34.8534715290346,14.1654448556109
"US-KFS","TA_F_mean","Spring",4.21242337320867,0.757721074801425,12.4606956521739,9,0.120372375966594,-0.35,67.0014389485858,13.1306669785078
"US-Los","TA_F_mean","Spring",7.12293167815996,0.253877069350908,4.18102173913043,7,0.499359165139203,0.642857142857143,17.0812320478673,5.52683788184387
"US-Me2","TA_F_mean","Spring",42.1895509475224,0.000538133185291292,6.39369565217391,12,0.845105526065209,0.867132867132867,49.0004649244618,8.43961291721215
"US-Me3","TA_F_mean","Spring",3.24112498817144,0.828117779672357,6.91922282608696,6,0.115096380924724,0.2,28.7165679118612,13.9864759960989
"US-MMS","TA_F_mean","Spring",32.2982990274268,0.000279874030914158,12.7353804347826,19,0.741487556802311,0.535087719298246,39.8841377190694,7.088465614067
"US-Mpj","TA_F_mean","Spring",-30.7719659281772,0.295877847997955,9.92034782608696,9,-0.392646182234307,-0.316666666666667,51.974856250743,27.2424475331411
"US-NR1","TA_F_mean","Spring",28.7548911360597,4.06815200977013e-06,0.281510869565217,15,0.902841260306002,0.9,15.7995429758866,3.79813913121121
"US-Oho","TA_F_mean","Spring",32.8483178828572,7.21120401830565e-05,10.1815,10,0.935012954067568,0.866666666666667,18.7760149162711,4.40459366607391
"US-PFa","TA_F_mean","Spring",14.0263022088555,0.00449646455297851,4.95458152173913,18,0.636658782984956,0.442724458204334,36.1533218772929,4.24729935641558
"US-Prr","TA_F_mean","Spring",9.48658881408862,0.0112247882628422,-0.307902173913044,6,0.912200213079394,0.942857142857143,10.4578843497606,2.13060687489728
"US-Seg","TA_F_mean","Spring",-16.5174378827587,0.446906311943305,13.80575,11,-0.256247960045549,-0.145454545454545,48.2535055081198,20.7688658196885
"US-Ses","TA_F_mean","Spring",-17.7256588181238,0.313116804664151,14.3279239130435,11,-0.335519471512904,-0.318181818181818,35.8666644592022,16.5893604595544
"US-SRC","TA_F_mean","Spring",-31.0046340381375,0.162167144333524,19.5244673913043,6,-0.650167830455092,-0.142857142857143,31.5650556940489,18.1161148996469
"US-SRG","TA_F_mean","Spring",-19.2251165893981,0.121043022413419,18.3017391304348,10,-0.522780150344871,-0.418181818181818,27.7079657848707,11.0836487136308
"US-SRM","TA_F_mean","Spring",-15.2825332010101,0.236839851103347,18.7152826086957,11,-0.389149144097611,-0.0272727272727273,27.5696307795096,12.0586876181749
"US-Syv","TA_F_mean","Spring",16.7244244515557,0.0080494936564973,2.68153260869565,6,0.92582196386866,0.828571428571429,9.05401940745022,3.41381072994376
"US-Ton","TA_F_mean","Spring",-14.2208760758559,0.368297697645171,14.6208152173913,13,-0.272190066091959,-0.236263736263736,61.135656091948,15.1580287967784
"US-Tw1","TA_F_mean","Spring",-16.8612453371759,0.348632883393252,15.5515326086957,6,-0.468528337735776,-0.6,36.1874262266962,15.8966279867319
"US-Uaf","TA_F_mean","Spring",7.03581404188733,0.0936982490943831,-1.56358695652174,13,0.484076588858334,0.445054945054945,24.409141032689,3.8346409436017
"US-UMB","TA_F_mean","Spring",30.0599455207131,1.19119652901124e-05,5.1431847826087,11,0.944669647644734,0.881818181818182,17.8911488452695,3.47929784947865
"US-UMd","TA_F_mean","Spring",24.6168777172567,2.63476488136738e-05,4.98563043478261,10,0.949701462475044,0.890909090909091,15.6629153251714,2.86987251919613
"US-Var","TA_F_mean","Spring",-30.22193191803,0.31375027578701,14.4520760869565,14,-0.290451776564393,-0.292307692307692,120.454627572148,28.7421605579465
"US-Vcp","TA_F_mean","Spring",-1.27506539571451,0.955744447654988,6.03446739130435,11,-0.0190164275403912,-0.0818181818181818,46.0533951304611,22.3462025960887
"US-WCr","TA_F_mean","Spring",17.9208135405686,0.00159499969100372,4.71301630434782,12,0.804714028464801,0.741258741258741,25.0630963144477,4.18076608399004
"US-Whs","TA_F_mean","Spring",-21.8017929723417,0.0649355331700631,17.7995108695652,7,-0.725576137771203,-0.428571428571428,18.141810329557,9.24702894371362
"US-Wjs","TA_F_mean","Spring",-36.466851660124,0.215595193192398,11.9776304347826,10,-0.429372529013604,-0.393939393939394,58.7031263149339,27.1186505717326
"US-Wkg","TA_F_mean","Spring",-31.6684121449637,0.0144027067846721,17.0989891304348,10,-0.740014440810772,-0.478787878787879,21.0212113500852,10.1763524357635
"AT-Neu","TA_F_mean","Summer",-1.34395377194916,0.978842606848159,15.5133804347826,11,-0.00908828541365384,0.0363636363636364,135.57093853477,49.2904952696895
"BE-Bra","TA_F_mean","Summer",-32.099494540332,0.182275202931242,17.5763804347826,20,-0.310805346018715,-0.18796992481203,77.8418350747958,23.1373444956002
"BE-Dor","TA_F_mean","Summer",-4.63543258640701,0.850969485985858,17.0557934782609,9,-0.0734850655943914,0.0833333333333333,52.311495537929,23.7775103153955
"BE-Vie","TA_F_mean","Summer",19.4057944789944,0.228646377685258,15.3994891304348,23,0.261200370029005,0.362648221343874,71.9750227956967,15.6496046911004
"CA-Ca1","TA_F_mean","Summer",-21.0399746143942,0.113046581029062,14.8087717391304,7,-0.651291346236337,-0.642857142857143,25.2773338087738,10.9629672491684
"CA-Ca2","TA_F_mean","Summer",48.1361027849415,0.649083677932552,16.2982880434783,6,0.238464324592729,0.257142857142857,197.890825473915,98.0176738264636
"CA-Ca3","TA_F_mean","Summer",-98.0369394529748,0.0159902735224421,16.3515652173913,9,-0.766458745570819,-0.783333333333333,74.8731665377344,31.0517080850536
"CA-Cbo","TA_F_mean","Summer",-57.4038493787101,0.121835905144063,20.1164239130434,14,-0.433148708003312,-0.472527472527473,116.097703688664,34.4820890074575
"CA-Gro","TA_F_mean","Summer",-3.47299278018175,0.871394381049969,17.0176413043478,10,-0.0589960493822738,-0.284848484848485,75.441693173463,20.7768091196696
"CA-Man","TA_F_mean","Summer",4.72539481377915,0.660979136610147,15.9017391304348,11,0.149443557096602,0.381818181818182,29.1516352340099,10.4216154474946
"CA-Oas","TA_F_mean","Summer",19.3697324500124,0.406574557859405,16.1814891304348,14,0.240980434853602,0.221978021978022,84.7683521114195,22.5195738483792
"CA-Obs","TA_F_mean","Summer",-6.11954365871229,0.411318641903436,15.8106630434783,11,-0.276016351633346,-0.454545454545455,22.4094845666485,7.10322334507127
"CA-Qfo","TA_F_mean","Summer",11.0771540903806,0.343527249625099,15.2721195652174,7,0.42367145775951,0.785714285714285,20.3243557918452,10.5914139235307
"CA-TP1","TA_F_mean","Summer",-4.12047053606303,0.904364550572814,20.2672173913043,7,-0.0564237030615571,0.321428571428571,59.489576656716,32.606771897447
"CA-TP3","TA_F_mean","Summer",-40.183494291826,0.350403889878483,20.1128152173913,7,-0.418244057483937,-0.428571428571428,76.0556885752246,39.028226674064
"CA-TP4","TA_F_mean","Summer",-47.1416925372813,0.0544967137864436,20.54375,15,-0.505636827129147,-0.514285714285714,79.5032272848084,22.308890267053
"CA-WP1","TA_F_mean","Summer",25.9716621420413,0.31847457843585,14.538972826087,6,0.494707868840769,0.314285714285714,31.0167615814772,22.8123674628718
"CH-Aws","TA_F_mean","Summer",48.5172522325537,0.280866617748606,12.3640652173913,6,0.528677302155813,0.542857142857143,58.3083116442391,38.948669082637
"CH-Cha","TA_F_mean","Summer",19.2534632663333,0.704205286882581,18.414097826087,14,0.11154812597446,0.0461538461538462,153.769747703517,49.5150302267535
"CH-Dav","TA_F_mean","Summer",35.9193347513961,0.0208912249588924,11.6574782608696,23,0.478542465702398,0.295454545454545,67.7425019838066,14.3821736788217
"CH-Fru","TA_F_mean","Summer",-3.66855823511221,0.844461747211516,15.6240869565217,15,-0.0554257801959881,0.103571428571429,56.8136301285227,18.3292130564728
"CH-Lae","TA_F_mean","Summer",9.90384824439701,0.577174399555088,16.468152173913,16,0.150811383523375,0.0705882352941176,99.4861876027234,17.3504199755211
"CH-Oe1","TA_F_mean","Summer",-76.8874435766409,0.023963273604495,17.5966467391304,6,-0.870792668604747,-0.6,64.2509280890662,21.7053638187899
"CZ-BK1","TA_F_mean","Summer",8.40291026561998,0.724711535486903,16.0964891304348,17,0.0922583396693435,0.183823529411765,73.2720085845382,23.4165160342231
"CZ-Lnz","TA_F_mean","Summer",-39.3284325811594,0.571582226960399,21.8260760869566,6,-0.294090392239093,0.0857142857142857,118.368461803664,63.9076221436472
"CZ-RAJ","TA_F_mean","Summer",-79.0195790641357,0.137183122128145,18.2214347826087,9,-0.535659680018812,-0.616666666666667,98.3401191488093,47.082815287341
"CZ-Stn","TA_F_mean","Summer",23.2362314082601,0.221361075326751,18.8541630434783,11,0.401194147970018,0.4,51.5872928633963,17.6840618052181
"CZ-wet","TA_F_mean","Summer",14.8169206312968,0.628302150511455,17.6391793478261,14,0.141963044928259,0.318681318681319,88.3321579754341,29.8243541086505
"DE-Gri","TA_F_mean","Summer",-35.3487384974155,0.48563452653918,17.0976630434783,17,-0.181526036287602,-0.147058823529412,153.955602965775,49.4439829322217
"DE-Hai","TA_F_mean","Summer",-38.5046981416687,0.111108631757693,16.9456956521739,21,-0.35795567003533,-0.218181818181818,106.510973519277,23.0426795610816
"DE-HoH","TA_F_mean","Summer",-54.8177280458398,0.0490112538277865,18.2816684782609,6,-0.813339763364527,-0.657142857142857,32.5462544148337,19.6057982723699
"DE-Hte","TA_F_mean","Summer",32.7371898266982,0.182896934796311,17.330847826087,7,0.568566721972338,0.142857142857143,37.0710980591889,21.1827956396179
"DE-Hzd","TA_F_mean","Summer",-79.2167402462294,0.105637872396076,17.2609456521739,8,-0.613632077527486,-0.261904761904762,127.514314410072,41.6136757220822
"DE-Lnf","TA_F_mean","Summer",20.7121529127716,0.63713698050457,15.7451304347826,7,0.218954454435054,0.142857142857143,100.24381069909,41.2779742624548
"DE-Obe","TA_F_mean","Summer",-83.2546797236698,0.013321796318364,15.5293804347826,13,-0.664004946581657,-0.489010989010989,85.3548547604325,28.2673271678077
"DE-RuR","TA_F_mean","Summer",-6.59079112180551,0.848731417225179,15.5502826086957,9,-0.0745988779940019,-0.166666666666667,62.283611743672,33.3000154305244
"DE-RuW","TA_F_mean","Summer",23.7674527001533,0.444516381546595,15.6611195652174,8,0.316820061256703,0.19047619047619,76.7185399260715,29.0485934952471
"DE-Tha","TA_F_mean","Summer",-18.6483421432794,0.310146030960242,17.584304347826,24,-0.216248394148599,-0.140869565217391,92.3564005829558,17.9504920978315
"DK-Sor","TA_F_mean","Summer",-38.7543146481097,0.0412028782072465,16.2099891304347,24,-0.419655676250142,-0.216521739130435,82.1930594392139,17.8710471639303
"ES-Abr","TA_F_mean","Summer",9.48829997739093,0.737735305066205,26.3657391304348,5,0.207480583666457,0.4,37.8650069429876,25.8282720257523
"ES-Agu","TA_F_mean","Summer",10.8310692539505,0.857950070320234,23.9832608695652,9,0.0700139701543144,0.0666666666666667,52.8129466413454,58.3271214736068
"ES-LJu","TA_F_mean","Summer",-10.1004330899756,0.104661804117065,20.2227010869565,14,-0.452015475603656,-0.323076923076923,18.4822078523931,5.75394675111763
"ES-LM1","TA_F_mean","Summer",-10.4021738251832,0.75701279266627,26.5705652173913,7,-0.144639491242833,-0.535714285714286,52.4597011105316,31.8244699823299
"ES-LM2","TA_F_mean","Summer",-16.1140458125687,0.514361953729766,26.93275,7,-0.299286227285563,-0.464285714285714,37.8928545300746,22.9750044645612
"FI-Hyy","TA_F_mean","Summer",1.88103546656471,0.849707972237345,15.4205597826086,24,0.0408440564430259,0.02,51.6087276968706,9.81056954020436
"FI-Let","TA_F_mean","Summer",-31.2608816340978,0.485793377707282,16.1471195652174,11,-0.235470252569807,-0.318181818181818,134.533839922261,43.0087933588181
"FI-Sod","TA_F_mean","Summer",27.5464528179068,0.152134756128572,13.1635108695652,13,0.420847818318617,0.395604395604396,51.5091656601883,17.9025291813022
"FI-Var","TA_F_mean","Summer",29.6643867830048,0.00985479204590863,11.7944673913043,5,0.959137109336619,0.9,9.38229905307747,5.05232188405799
"FR-Bil","TA_F_mean","Summer",-84.6444916717044,0.165203037344734,20.5232336956522,6,-0.646675578377514,-0.6,48.7612134189095,49.9198298044566
"FR-FBn","TA_F_mean","Summer",-26.2193998817709,0.506365083168388,21.9708586956522,12,-0.212949557567258,-0.223776223776224,97.2265390358751,38.0424658116443
"FR-Fon","TA_F_mean","Summer",-1.83926392213004,0.926293225429631,18.6329347826087,14,-0.0272616372478155,-0.0813186813186813,65.4274282225194,19.4688388918456
"FR-Hes","TA_F_mean","Summer",-34.7790530650712,0.456484921738693,19.2382173913043,7,-0.339354808604656,-0.107142857142857,81.779177711865,43.1132441332445
"FR-Pue","TA_F_mean","Summer",-27.7394325396495,0.316967396632625,21.6878097826087,14,-0.288610623227529,-0.375824175824176,92.6320302625313,26.5649607348696
"IL-Yat","TA_F_mean","Summer",-15.0637057825695,0.199716410955132,24.8423695652174,19,-0.30788647304141,-0.231578947368421,23.1519250349903,11.2899091723974
"IT-Col","TA_F_mean","Summer",-39.6955489013936,0.273206879337277,15.268820652174,14,-0.314657542058048,-0.252747252747253,98.067677355379,34.5679145943802
"IT-Cpz","TA_F_mean","Summer",-22.7988999941321,0.43396815899979,22.9929456521739,8,-0.323805750524612,-0.428571428571429,113.17937931561,27.1957837630138
"IT-Lav","TA_F_mean","Summer",-10.3815935531815,0.612087410681474,15.1926793478261,18,-0.128234330773266,-0.178534571723426,87.1430866076492,20.0723978927789
"IT-Lsn","TA_F_mean","Summer",-59.0754119095159,0.245574297993604,23.9045434782609,5,-0.63921355402746,-0.6,51.6699103365154,41.0339222141626
"IT-MBo","TA_F_mean","Summer",8.78840702036777,0.613516850384937,13.2539891304348,18,0.127723647561943,0.0546955624355005,60.1787157002654,17.0611087558642
"IT-Noe","TA_F_mean","Summer",-72.3301450314962,0.0184002643887948,22.6371793478261,10,-0.721929758056662,-0.115151515151515,46.2909286407761,24.5111886022372
"IT-Ren","TA_F_mean","Summer",7.42501933556445,0.696709574348864,12.4769239130435,19,0.095710390302671,0.215789473684211,85.4430297079686,18.7290479432161
"IT-Ro1","TA_F_mean","Summer",-83.5618462572481,0.0926492722151675,23.5433586956522,7,-0.680212932573743,-0.535714285714286,97.1642766823879,40.2708456805418
"IT-Ro2","TA_F_mean","Summer",-120.23503407662,0.00466134455094286,23.235875,10,-0.808228060163882,-0.878787878787879,94.1676405562603,30.9721422957928
"IT-SR2","TA_F_mean","Summer",-67.833644993016,0.0551670686003232,23.2108315217392,8,-0.696057968931778,-0.833333333333333,53.1365939607093,28.5653694649254
"IT-SRo","TA_F_mean","Summer",-75.2903621976277,0.162674386723066,22.7789565217391,12,-0.430254602701316,-0.314685314685315,146.035529762254,49.952928186398
"IT-Tor","TA_F_mean","Summer",-42.8342489390954,0.0691917412007293,10.9215869565218,12,-0.541205950718027,-0.433566433566434,55.6699848407671,21.0459153825879
"NL-Hor","TA_F_mean","Summer",115.354117175562,0.175042565298601,17.4149782608696,7,0.576966566087875,0.857142857142857,74.7312353006702,73.0291152783676
"NL-Loo","TA_F_mean","Summer",-13.0540502917615,0.350372103166079,16.8542717391304,21,-0.214536693005908,-0.331168831168831,47.2731497038055,13.6343729716552
"RU-Fy2","TA_F_mean","Summer",-62.0254016104337,0.471003095937316,17.0518913043478,5,-0.429023983677785,-0.3,102.308421063249,75.3973493892617
"RU-Fyo","TA_F_mean","Summer",-38.3047231857893,0.035068534111045,16.6456793478261,22,-0.451174283439698,-0.127046866177301,92.2218188076512,16.9422078891157
"SE-Deg","TA_F_mean","Summer",16.7496772940796,0.0287416004116962,13.1555,20,0.488802744534045,0.439097744360902,35.2179490423923,7.04610958040082
"SE-Htm","TA_F_mean","Summer",-35.49314638672,0.694128295348929,16.1396358695653,6,-0.206865281991448,-0.0857142857142857,176.307115870007,83.9324252739153
"SE-Nor","TA_F_mean","Summer",-24.9660746570393,0.599584049661757,16.2428369565217,7,-0.24297251869883,-0.107142857142857,83.9050974697624,44.575342938493
"SE-Ros","TA_F_mean","Summer",-18.7773155276452,0.442502395371829,14.5192445652174,6,-0.391697364063726,-0.542857142857143,37.078070567097,22.0538852717888
"SE-Svb","TA_F_mean","Summer",-14.608930063917,0.442354859241211,13.6753858695652,6,-0.391813553321473,-0.657142857142857,28.377247579302,17.15212208235
"US-Bar","TA_F_mean","Summer",-54.8722742974468,0.0996721227919412,19.0283152173913,12,-0.497680211489439,-0.370629370629371,57.3810703606952,30.2414267908716
"US-Blo","TA_F_mean","Summer",175.669529727802,0.321797370169646,19.5009565217391,7,0.441132308244003,0.25,153.303074607088,159.826577359462
"US-Dk2","TA_F_mean","Summer",-23.2380446981072,0.439351845826253,24.5534130434783,7,-0.351566739899293,-0.357142857142857,40.2510958611591,27.6731239453203
"US-Dk3","TA_F_mean","Summer",25.5694855131572,0.736545978761813,24.2275597826087,6,0.177500138308027,0.257142857142857,73.8636995175623,70.8829360751372
"US-Fmf","TA_F_mean","Summer",-75.6965895900962,0.447588126702623,18.6996739130435,5,-0.449495246257825,-0.5,58.3225567462428,86.8519387426204
"US-Fuf","TA_F_mean","Summer",-124.170530453291,0.278405122370055,17.7537608695652,5,-0.60625435759249,-0.5,54.3795853686745,94.0411812209355
"US-GLE","TA_F_mean","Summer",31.7114558649999,0.379283478031832,10.9316467391304,10,0.312536941169452,0.454545454545455,94.6255388168809,34.0761311248988
"US-Ha1","TA_F_mean","Summer",21.9685833391015,0.358910326907561,18.5382336956522,20,0.216644939069196,-0.0360902255639098,86.9661204116316,23.3334257301165
"US-Ho1","TA_F_mean","Summer",72.5970142209084,0.0715251314513455,18.8553532608695,6,0.772867232647296,0.771428571428571,18.5009107368575,29.803129615743
"US-IB2","TA_F_mean","Summer",-7.67755795935032,0.775815981447914,21.6760217391304,7,-0.133234688416268,-0.357142857142857,71.6677343625345,25.5406227290337
"US-KFS","TA_F_mean","Summer",-93.1234571476967,0.0246907839150379,23.8929130434783,9,-0.732872432479962,-0.7,98.6533160782279,32.6756575516737
"US-Los","TA_F_mean","Summer",19.0849284570483,0.229997050506016,18.2507282608696,7,0.521481308275246,0.357142857142857,31.514955093733,13.9652769162582
"US-Me2","TA_F_mean","Summer",7.39520591963725,0.697534097219283,16.853347826087,13,0.119440100796917,0.010989010989011,83.3646598974531,18.5346184274163
"US-Me3","TA_F_mean","Summer",28.7100546425757,0.452073673452449,17.5345923913044,6,0.384186030269055,0.542857142857143,29.8299947862103,34.4972482205547
"US-MMS","TA_F_mean","Summer",-15.7967643095622,0.280569088674209,22.9115869565217,19,-0.260943546586189,-0.252631578947368,68.0334245257257,14.1737166180237
"US-Mpj","TA_F_mean","Summer",-34.602117982176,0.264073692532079,20.189,10,-0.390862346164176,-0.466666666666667,60.9499519970242,28.8093627923787
"US-NR1","TA_F_mean","Summer",6.34693126666088,0.30703945840373,12.7574673913043,15,0.28283988804729,0.489285714285714,19.6430385758939,5.96960716776019
"US-Oho","TA_F_mean","Summer",-14.981322587008,0.318230375335405,21.8950978260869,10,-0.35219871246177,-0.6,54.9823303341451,14.075329183519
"US-PFa","TA_F_mean","Summer",0.343906518653301,0.987296337060023,18.3773369565217,17,0.00418015726798396,0.071078431372549,84.0612136750469,21.2421446842061
"US-Prr","TA_F_mean","Summer",-27.0739847592532,0.0125943546727984,13.9769673913043,5,-0.951841872659435,-0.9,8.5042617895037,5.034818941929
"US-Seg","TA_F_mean","Summer",-17.2540278672047,0.291949488532914,24.1283152173913,11,-0.349592386912306,-0.272727272727273,42.0929281663254,15.4135044413845
"US-Ses","TA_F_mean","Summer",-7.53814268039603,0.604855301745671,24.6754565217391,11,-0.175927095670838,-0.0454545454545455,36.6939270305386,14.0599372261528
"US-SRC","TA_F_mean","Summer",-75.4738643257217,0.126417430342044,28.4702826086957,5,-0.771636710644807,-0.7,29.9232957308638,35.9189438920386
"US-SRG","TA_F_mean","Summer",-148.080550720966,0.00585589438855519,26.5699510869565,10,-0.796180001185847,-0.854545454545454,46.7570596504479,39.7868987304359
"US-SRM","TA_F_mean","Summer",-108.239501883941,0.026083892625038,27.0710652173913,11,-0.663309922891599,-0.245454545454545,35.7554599722498,40.7051897685445
"US-Syv","TA_F_mean","Summer",1.58660742278838,0.964193773691418,17.6345706521739,6,0.0238753541152575,0.142857142857143,79.1321468539092,33.2174162055252
